Date,Location,City,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,AQI
11-01-2025 18:00,Dwarka (Delhi),Delhi,12.73,42.11,118.9,95.8,332.3
11-01-2025 19:00,Dwarka (Delhi),Delhi,15.84,42.17,129.73,79.26,306.9
11-01-2025 20:00,Dwarka (Delhi),Delhi,11.57,46.69,127.07,68.93,316.1
11-01-2025 21:00,Dwarka (Delhi),Delhi,12.8,44.99,138.87,104.92,361.4
11-01-2025 22:00,Dwarka (Delhi),Delhi,10.51,32.56,110.33,75.26,269.5
11-01-2025 23:00,Dwarka (Delhi),Delhi,6.69,19.07,94.51,53.28,260.4
12-01-2025 00:00,Dwarka (Delhi),Delhi,9.22,39.41,86.5,67.68,241.9
12-01-2025 01:00,Dwarka (Delhi),Delhi,6.32,31.5,79.39,87.05,279.1
12-01-2025 02:00,Dwarka (Delhi),Delhi,4.89,15.89,35.35,36.83,143.3
12-01-2025 03:00,Dwarka (Delhi),Delhi,8.62,27.38,76.08,55.61,207.2
12-01-2025 04:00,Dwarka (Delhi),Delhi,6.65,33.36,71.39,55.78,248.8
12-01-2025 05:00,Dwarka (Delhi),Delhi,11.43,34.48,78.68,82.64,265.3
12-01-2025 06:00,Dwarka (Delhi),Delhi,8.4,23.15,65.51,47.48,245.9
12-01-2025 07:00,Dwarka (Delhi),Delhi,14.71,36.18,101.0,82.26,337.5
12-01-2025 08:00,Dwarka (Delhi),Delhi,13.71,34.74,112.88,98.09,329.7
12-01-2025 09:00,Dwarka (Delhi),Delhi,11.27,36.48,84.59,76.91,283.2
12-01-2025 10:00,Dwarka (Delhi),Delhi,9.78,25.74,53.17,60.06,212.7
12-01-2025 11:00,Dwarka (Delhi),Delhi,8.84,30.59,65.58,51.89,228.7
12-01-2025 12:00,Dwarka (Delhi),Delhi,7.92,43.27,83.56,68.38,301.5
12-01-2025 13:00,Dwarka (Delhi),Delhi,9.96,27.76,77.33,50.37,218.9
12-01-2025 14:00,Dwarka (Delhi),Delhi,12.14,37.67,86.42,42.96,265.0
12-01-2025 15:00,Dwarka (Delhi),Delhi,12.62,36.63,95.67,70.94,297.7
12-01-2025 16:00,Dwarka (Delhi),Delhi,9.67,23.05,95.22,80.21,239.4
12-01-2025 17:00,Dwarka (Delhi),Delhi,6.39,28.22,88.53,64.39,239.4
12-01-2025 18:00,Dwarka (Delhi),Delhi,16.99,37.01,115.82,100.02,383.9
12-01-2025 19:00,Dwarka (Delhi),Delhi,15.42,32.49,122.85,70.96,309.8
12-01-2025 20:00,Dwarka (Delhi),Delhi,11.77,43.07,133.56,86.44,335.6
12-01-2025 21:00,Dwarka (Delhi),Delhi,14.36,47.88,150.91,89.23,394.9
12-01-2025 22:00,Dwarka (Delhi),Delhi,11.86,36.23,109.24,57.11,263.2
12-01-2025 23:00,Dwarka (Delhi),Delhi,8.22,28.94,92.35,79.27,271.3
13-01-2025 00:00,Dwarka (Delhi),Delhi,11.28,35.84,105.8,73.68,280.0
13-01-2025 01:00,Dwarka (Delhi),Delhi,7.7,27.71,72.18,66.27,240.2
13-01-2025 02:00,Dwarka (Delhi),Delhi,11.68,22.61,82.83,66.13,263.8
13-01-2025 03:00,Dwarka (Delhi),Delhi,6.35,21.2,76.12,57.46,157.1
13-01-2025 04:00,Dwarka (Delhi),Delhi,6.4,19.38,47.36,42.45,165.9
13-01-2025 05:00,Dwarka (Delhi),Delhi,11.55,37.75,92.31,59.62,258.1
13-01-2025 06:00,Dwarka (Delhi),Delhi,13.05,31.42,84.41,54.35,224.0
13-01-2025 07:00,Dwarka (Delhi),Delhi,15.05,37.54,138.45,83.77,384.2
13-01-2025 08:00,Dwarka (Delhi),Delhi,16.12,31.94,104.06,92.61,335.9
13-01-2025 09:00,Dwarka (Delhi),Delhi,13.16,39.07,121.21,70.58,308.2
13-01-2025 10:00,Dwarka (Delhi),Delhi,7.56,12.44,73.21,41.85,169.1
13-01-2025 11:00,Dwarka (Delhi),Delhi,11.39,21.33,84.6,67.05,250.3
13-01-2025 12:00,Dwarka (Delhi),Delhi,9.82,30.01,117.67,76.64,270.0
13-01-2025 13:00,Dwarka (Delhi),Delhi,10.09,25.96,72.02,51.48,184.8
13-01-2025 14:00,Dwarka (Delhi),Delhi,9.71,24.86,62.3,44.31,167.5
13-01-2025 15:00,Dwarka (Delhi),Delhi,9.17,33.59,78.25,65.92,257.7
13-01-2025 16:00,Dwarka (Delhi),Delhi,11.35,36.44,98.61,73.05,264.5
13-01-2025 17:00,Dwarka (Delhi),Delhi,8.57,23.31,72.46,42.49,191.1
13-01-2025 18:00,Dwarka (Delhi),Delhi,15.21,40.39,120.14,100.93,367.6
13-01-2025 19:00,Dwarka (Delhi),Delhi,12.92,37.78,128.26,85.6,323.1
13-01-2025 20:00,Dwarka (Delhi),Delhi,9.39,34.04,89.56,49.26,283.4
13-01-2025 21:00,Dwarka (Delhi),Delhi,11.42,33.92,115.59,52.49,299.4
13-01-2025 22:00,Dwarka (Delhi),Delhi,10.92,24.64,63.43,51.48,233.1
13-01-2025 23:00,Dwarka (Delhi),Delhi,10.57,29.62,104.18,73.0,277.0
14-01-2025 00:00,Dwarka (Delhi),Delhi,8.81,19.36,92.96,66.18,215.5
14-01-2025 01:00,Dwarka (Delhi),Delhi,12.15,26.29,85.61,56.8,250.6
14-01-2025 02:00,Dwarka (Delhi),Delhi,8.45,24.93,71.4,53.24,207.9
14-01-2025 03:00,Dwarka (Delhi),Delhi,6.14,40.08,83.62,62.71,254.0
14-01-2025 04:00,Dwarka (Delhi),Delhi,11.48,33.47,108.5,62.51,256.6
14-01-2025 05:00,Dwarka (Delhi),Delhi,9.24,37.37,111.34,84.97,294.0
14-01-2025 06:00,Dwarka (Delhi),Delhi,11.87,32.78,95.32,68.4,286.4
14-01-2025 07:00,Dwarka (Delhi),Delhi,14.67,38.53,101.63,78.01,279.5
14-01-2025 08:00,Dwarka (Delhi),Delhi,12.15,45.58,142.7,81.54,353.3
14-01-2025 09:00,Dwarka (Delhi),Delhi,8.51,32.03,76.54,66.02,271.0
14-01-2025 10:00,Dwarka (Delhi),Delhi,9.49,25.94,82.54,65.37,237.4
14-01-2025 11:00,Dwarka (Delhi),Delhi,9.62,22.91,79.17,55.8,226.5
14-01-2025 12:00,Dwarka (Delhi),Delhi,11.32,39.04,95.42,62.16,273.7
14-01-2025 13:00,Dwarka (Delhi),Delhi,10.35,33.49,82.98,47.47,242.2
14-01-2025 14:00,Dwarka (Delhi),Delhi,10.38,28.94,112.09,62.93,289.5
14-01-2025 15:00,Dwarka (Delhi),Delhi,10.12,28.9,80.94,77.6,246.8
14-01-2025 16:00,Dwarka (Delhi),Delhi,8.48,35.72,79.09,63.14,256.9
14-01-2025 17:00,Dwarka (Delhi),Delhi,9.56,27.6,79.5,58.6,228.4
14-01-2025 18:00,Dwarka (Delhi),Delhi,15.63,37.48,114.35,98.15,355.6
14-01-2025 19:00,Dwarka (Delhi),Delhi,12.9,39.96,79.68,70.44,298.0
14-01-2025 20:00,Dwarka (Delhi),Delhi,13.93,40.64,136.9,99.92,355.5
14-01-2025 21:00,Dwarka (Delhi),Delhi,15.6,27.29,83.01,70.9,301.8
14-01-2025 22:00,Dwarka (Delhi),Delhi,9.38,27.2,76.23,60.02,248.9
14-01-2025 23:00,Dwarka (Delhi),Delhi,10.95,28.92,80.58,59.21,239.7
15-01-2025 00:00,Dwarka (Delhi),Delhi,11.08,29.76,90.71,72.93,301.1
15-01-2025 01:00,Dwarka (Delhi),Delhi,12.89,41.64,108.49,60.74,278.3
15-01-2025 02:00,Dwarka (Delhi),Delhi,3.73,22.62,61.43,27.23,201.4
15-01-2025 03:00,Dwarka (Delhi),Delhi,10.63,23.62,95.51,87.66,284.6
15-01-2025 04:00,Dwarka (Delhi),Delhi,11.21,33.77,115.48,67.85,277.4
15-01-2025 05:00,Dwarka (Delhi),Delhi,12.78,27.92,120.18,60.58,277.5
15-01-2025 06:00,Dwarka (Delhi),Delhi,9.72,33.27,93.51,59.04,238.1
15-01-2025 07:00,Dwarka (Delhi),Delhi,15.6,40.41,105.56,78.07,336.4
15-01-2025 08:00,Dwarka (Delhi),Delhi,12.73,35.23,121.06,88.98,358.9
15-01-2025 09:00,Dwarka (Delhi),Delhi,11.37,44.59,142.28,81.12,357.2
15-01-2025 10:00,Dwarka (Delhi),Delhi,6.25,36.03,104.29,65.77,263.9
15-01-2025 11:00,Dwarka (Delhi),Delhi,9.86,24.35,32.9,61.07,213.2
15-01-2025 12:00,Dwarka (Delhi),Delhi,14.79,29.96,77.24,71.61,302.8
15-01-2025 13:00,Dwarka (Delhi),Delhi,7.21,19.33,90.46,53.4,227.4
15-01-2025 14:00,Dwarka (Delhi),Delhi,9.28,26.91,79.95,54.21,231.2
15-01-2025 15:00,Dwarka (Delhi),Delhi,7.57,31.75,104.27,56.1,244.4
15-01-2025 16:00,Dwarka (Delhi),Delhi,13.88,40.67,124.67,91.78,328.1
15-01-2025 17:00,Dwarka (Delhi),Delhi,10.89,34.58,79.91,61.19,244.6
15-01-2025 18:00,Dwarka (Delhi),Delhi,10.96,34.08,90.93,74.01,298.6
15-01-2025 19:00,Dwarka (Delhi),Delhi,14.38,36.53,109.24,93.03,338.1
15-01-2025 20:00,Dwarka (Delhi),Delhi,13.82,32.85,112.15,83.59,304.3
15-01-2025 21:00,Dwarka (Delhi),Delhi,10.97,34.22,76.14,61.16,230.8
15-01-2025 22:00,Dwarka (Delhi),Delhi,9.96,39.99,47.81,52.68,230.7
15-01-2025 23:00,Dwarka (Delhi),Delhi,14.11,27.84,91.8,66.6,289.6
16-01-2025 00:00,Dwarka (Delhi),Delhi,9.27,21.35,79.29,50.0,237.4
16-01-2025 01:00,Dwarka (Delhi),Delhi,8.93,30.17,74.92,74.14,258.5
16-01-2025 02:00,Dwarka (Delhi),Delhi,7.91,22.92,69.07,49.28,197.0
16-01-2025 03:00,Dwarka (Delhi),Delhi,8.94,24.93,83.84,53.31,237.7
16-01-2025 04:00,Dwarka (Delhi),Delhi,6.14,29.98,60.41,63.51,206.1
16-01-2025 05:00,Dwarka (Delhi),Delhi,12.06,27.21,61.06,48.2,258.7
16-01-2025 06:00,Dwarka (Delhi),Delhi,12.85,47.61,103.4,89.55,351.1
16-01-2025 07:00,Dwarka (Delhi),Delhi,19.22,39.06,107.88,88.19,338.7
16-01-2025 08:00,Dwarka (Delhi),Delhi,12.53,34.88,91.2,78.17,292.9
16-01-2025 09:00,Dwarka (Delhi),Delhi,14.72,47.87,108.0,78.41,330.1
16-01-2025 10:00,Dwarka (Delhi),Delhi,9.54,22.28,79.56,64.78,212.5
16-01-2025 11:00,Dwarka (Delhi),Delhi,8.5,33.43,93.32,65.09,236.3
16-01-2025 12:00,Dwarka (Delhi),Delhi,7.0,26.06,71.26,67.53,246.9
16-01-2025 13:00,Dwarka (Delhi),Delhi,7.56,24.14,83.78,51.56,219.0
16-01-2025 14:00,Dwarka (Delhi),Delhi,11.47,19.79,75.77,50.88,187.8
16-01-2025 15:00,Dwarka (Delhi),Delhi,6.89,28.83,70.17,36.88,206.1
16-01-2025 16:00,Dwarka (Delhi),Delhi,9.84,35.2,136.62,72.61,275.1
16-01-2025 17:00,Dwarka (Delhi),Delhi,10.81,28.36,114.4,64.69,283.0
16-01-2025 18:00,Dwarka (Delhi),Delhi,16.3,36.46,129.51,83.36,317.9
16-01-2025 19:00,Dwarka (Delhi),Delhi,12.93,33.17,120.77,89.04,306.3
16-01-2025 20:00,Dwarka (Delhi),Delhi,15.8,40.15,128.5,111.5,327.9
16-01-2025 21:00,Dwarka (Delhi),Delhi,16.25,51.3,129.54,111.81,415.3
16-01-2025 22:00,Dwarka (Delhi),Delhi,9.45,38.93,92.25,63.53,275.0
16-01-2025 23:00,Dwarka (Delhi),Delhi,10.08,32.88,122.56,62.69,275.3
17-01-2025 00:00,Dwarka (Delhi),Delhi,10.24,29.37,98.62,98.16,285.3
17-01-2025 01:00,Dwarka (Delhi),Delhi,12.49,32.07,95.41,57.44,289.1
17-01-2025 02:00,Dwarka (Delhi),Delhi,11.47,33.72,98.74,89.25,273.4
17-01-2025 03:00,Dwarka (Delhi),Delhi,8.4,35.34,74.89,37.97,219.5
17-01-2025 04:00,Dwarka (Delhi),Delhi,5.77,19.91,66.15,29.26,153.8
17-01-2025 05:00,Dwarka (Delhi),Delhi,8.49,35.91,107.73,82.79,252.8
17-01-2025 06:00,Dwarka (Delhi),Delhi,14.67,29.37,99.0,57.79,273.6
17-01-2025 07:00,Dwarka (Delhi),Delhi,14.44,29.35,138.03,95.26,346.8
17-01-2025 08:00,Dwarka (Delhi),Delhi,12.81,29.27,95.61,93.24,306.2
17-01-2025 09:00,Dwarka (Delhi),Delhi,11.4,27.17,104.69,76.78,284.6
17-01-2025 10:00,Dwarka (Delhi),Delhi,12.42,41.58,92.14,61.17,287.0
17-01-2025 11:00,Dwarka (Delhi),Delhi,6.9,29.17,81.84,64.73,239.8
17-01-2025 12:00,Dwarka (Delhi),Delhi,8.08,30.4,79.55,31.73,202.8
17-01-2025 13:00,Dwarka (Delhi),Delhi,6.87,25.06,67.21,69.48,208.3
17-01-2025 14:00,Dwarka (Delhi),Delhi,9.11,25.2,81.26,50.79,211.8
17-01-2025 15:00,Dwarka (Delhi),Delhi,10.77,41.54,108.52,70.67,288.8
17-01-2025 16:00,Dwarka (Delhi),Delhi,12.64,39.09,103.23,70.4,291.3
17-01-2025 17:00,Dwarka (Delhi),Delhi,9.63,36.79,115.07,72.24,265.8
17-01-2025 18:00,Dwarka (Delhi),Delhi,17.34,43.93,144.57,81.48,377.2
17-01-2025 19:00,Dwarka (Delhi),Delhi,10.95,39.4,94.91,94.16,332.9
17-01-2025 20:00,Dwarka (Delhi),Delhi,14.29,37.06,81.53,73.15,312.0
17-01-2025 21:00,Dwarka (Delhi),Delhi,12.25,44.39,132.58,74.46,307.1
17-01-2025 22:00,Dwarka (Delhi),Delhi,7.13,28.27,73.83,38.14,215.6
17-01-2025 23:00,Dwarka (Delhi),Delhi,12.34,30.6,85.7,56.82,242.8
18-01-2025 00:00,Dwarka (Delhi),Delhi,10.86,30.04,97.1,66.56,244.4
18-01-2025 01:00,Dwarka (Delhi),Delhi,11.23,28.44,90.86,78.82,261.7
18-01-2025 02:00,Dwarka (Delhi),Delhi,7.93,26.15,55.72,54.49,209.1
18-01-2025 03:00,Dwarka (Delhi),Delhi,9.18,33.71,94.08,66.96,269.8
18-01-2025 04:00,Dwarka (Delhi),Delhi,9.68,19.27,82.55,52.28,206.3
18-01-2025 05:00,Dwarka (Delhi),Delhi,8.66,24.27,56.04,50.98,197.5
18-01-2025 06:00,Dwarka (Delhi),Delhi,7.17,25.81,49.46,41.88,213.6
18-01-2025 07:00,Dwarka (Delhi),Delhi,11.76,37.02,88.15,63.04,290.1
18-01-2025 08:00,Dwarka (Delhi),Delhi,13.47,36.24,143.33,84.63,331.2
18-01-2025 09:00,Dwarka (Delhi),Delhi,12.03,43.45,120.2,62.64,320.1
18-01-2025 10:00,Dwarka (Delhi),Delhi,8.54,28.25,91.97,48.27,235.9
18-01-2025 11:00,Dwarka (Delhi),Delhi,13.72,31.12,79.92,51.18,258.1
18-01-2025 12:00,Dwarka (Delhi),Delhi,7.58,27.24,93.33,61.22,243.4
18-01-2025 13:00,Dwarka (Delhi),Delhi,4.08,27.14,61.73,48.95,191.5
18-01-2025 14:00,Dwarka (Delhi),Delhi,6.22,18.21,41.57,34.9,175.9
18-01-2025 15:00,Dwarka (Delhi),Delhi,11.01,27.83,73.11,61.54,260.4
18-01-2025 16:00,Dwarka (Delhi),Delhi,9.68,34.75,91.25,83.54,289.0
18-01-2025 17:00,Dwarka (Delhi),Delhi,11.03,34.2,108.07,47.14,242.7
18-01-2025 18:00,Dwarka (Delhi),Delhi,13.36,38.11,87.29,36.59,275.9
18-01-2025 19:00,Dwarka (Delhi),Delhi,10.13,35.35,117.9,85.43,329.1
18-01-2025 20:00,Dwarka (Delhi),Delhi,14.58,41.09,147.85,99.55,383.1
18-01-2025 21:00,Dwarka (Delhi),Delhi,12.59,35.68,119.97,95.16,313.1
18-01-2025 22:00,Dwarka (Delhi),Delhi,10.23,20.53,66.1,64.33,234.8
18-01-2025 23:00,Dwarka (Delhi),Delhi,8.12,31.05,103.63,50.13,258.4
19-01-2025 00:00,Dwarka (Delhi),Delhi,14.1,41.82,113.32,98.43,323.8
19-01-2025 01:00,Dwarka (Delhi),Delhi,11.09,39.26,92.46,71.09,295.6
19-01-2025 02:00,Dwarka (Delhi),Delhi,11.24,34.69,109.09,70.87,261.6
19-01-2025 03:00,Dwarka (Delhi),Delhi,10.5,24.13,71.65,45.45,179.6
19-01-2025 04:00,Dwarka (Delhi),Delhi,13.78,27.97,103.04,62.53,248.7
19-01-2025 05:00,Dwarka (Delhi),Delhi,4.75,24.8,81.31,53.34,189.0
19-01-2025 06:00,Dwarka (Delhi),Delhi,16.72,37.28,97.05,70.89,288.6
19-01-2025 07:00,Dwarka (Delhi),Delhi,12.86,52.39,135.01,87.94,385.0
19-01-2025 08:00,Dwarka (Delhi),Delhi,13.92,28.59,96.83,58.75,274.0
19-01-2025 09:00,Dwarka (Delhi),Delhi,16.07,40.9,132.5,113.17,397.0
19-01-2025 10:00,Dwarka (Delhi),Delhi,8.31,33.03,84.16,44.25,225.8
19-01-2025 11:00,Dwarka (Delhi),Delhi,10.45,32.54,108.34,69.65,269.0
19-01-2025 12:00,Dwarka (Delhi),Delhi,10.02,36.3,79.36,42.72,257.6
19-01-2025 13:00,Dwarka (Delhi),Delhi,8.78,22.0,62.35,46.52,200.6
19-01-2025 14:00,Dwarka (Delhi),Delhi,5.72,28.25,32.82,57.37,207.9
19-01-2025 15:00,Dwarka (Delhi),Delhi,11.88,23.02,99.67,62.63,272.2
19-01-2025 16:00,Dwarka (Delhi),Delhi,13.47,32.35,86.16,73.51,318.6
19-01-2025 17:00,Dwarka (Delhi),Delhi,13.91,35.73,102.76,69.22,290.2
19-01-2025 18:00,Dwarka (Delhi),Delhi,15.45,37.32,123.78,76.07,325.4
19-01-2025 19:00,Dwarka (Delhi),Delhi,15.66,48.38,155.16,64.85,362.7
19-01-2025 20:00,Dwarka (Delhi),Delhi,15.07,44.64,127.27,90.73,353.3
19-01-2025 21:00,Dwarka (Delhi),Delhi,15.34,44.73,118.03,82.7,338.3
19-01-2025 22:00,Dwarka (Delhi),Delhi,9.64,40.3,72.52,72.92,261.7
19-01-2025 23:00,Dwarka (Delhi),Delhi,10.45,36.01,119.65,68.63,287.7
20-01-2025 00:00,Dwarka (Delhi),Delhi,14.56,33.43,91.24,78.7,308.2
20-01-2025 01:00,Dwarka (Delhi),Delhi,2.84,23.51,108.32,49.6,216.3
20-01-2025 02:00,Dwarka (Delhi),Delhi,10.3,26.48,72.84,67.89,222.4
20-01-2025 03:00,Dwarka (Delhi),Delhi,8.22,29.21,58.12,39.92,210.2
20-01-2025 04:00,Dwarka (Delhi),Delhi,7.15,17.21,64.99,38.07,150.3
20-01-2025 05:00,Dwarka (Delhi),Delhi,7.75,29.87,70.12,64.77,211.6
20-01-2025 06:00,Dwarka (Delhi),Delhi,11.22,20.44,82.22,57.28,244.6
20-01-2025 07:00,Dwarka (Delhi),Delhi,13.26,29.9,85.4,81.98,275.9
20-01-2025 08:00,Dwarka (Delhi),Delhi,14.84,31.33,104.22,103.86,332.0
20-01-2025 09:00,Dwarka (Delhi),Delhi,12.13,43.96,109.99,103.17,356.9
20-01-2025 10:00,Dwarka (Delhi),Delhi,7.72,22.81,46.04,42.08,179.2
20-01-2025 11:00,Dwarka (Delhi),Delhi,7.42,26.54,93.74,60.29,274.5
20-01-2025 12:00,Dwarka (Delhi),Delhi,9.73,24.76,85.1,64.05,244.3
20-01-2025 13:00,Dwarka (Delhi),Delhi,6.98,25.27,91.71,44.38,236.8
20-01-2025 14:00,Dwarka (Delhi),Delhi,8.56,12.58,66.99,56.45,212.6
20-01-2025 15:00,Dwarka (Delhi),Delhi,9.18,31.18,103.5,68.71,253.3
20-01-2025 16:00,Dwarka (Delhi),Delhi,6.43,30.65,64.14,53.15,233.7
20-01-2025 17:00,Dwarka (Delhi),Delhi,13.02,38.61,94.77,61.95,268.2
20-01-2025 18:00,Dwarka (Delhi),Delhi,15.24,32.51,109.2,72.71,283.0
20-01-2025 19:00,Dwarka (Delhi),Delhi,11.26,30.09,124.76,75.88,308.3
20-01-2025 20:00,Dwarka (Delhi),Delhi,14.21,43.83,115.18,91.3,377.6
20-01-2025 21:00,Dwarka (Delhi),Delhi,12.07,34.32,120.66,55.81,281.5
20-01-2025 22:00,Dwarka (Delhi),Delhi,10.23,38.29,89.47,78.21,304.7
20-01-2025 23:00,Dwarka (Delhi),Delhi,5.48,21.0,86.03,21.36,170.6
21-01-2025 00:00,Dwarka (Delhi),Delhi,9.4,21.72,74.43,60.5,260.9
21-01-2025 01:00,Dwarka (Delhi),Delhi,11.29,26.77,69.71,73.62,277.8
21-01-2025 02:00,Dwarka (Delhi),Delhi,11.29,22.44,87.75,55.87,201.7
21-01-2025 03:00,Dwarka (Delhi),Delhi,10.4,30.87,49.04,57.21,238.3
21-01-2025 04:00,Dwarka (Delhi),Delhi,9.94,17.18,60.5,54.23,184.9
21-01-2025 05:00,Dwarka (Delhi),Delhi,11.21,38.16,99.02,62.5,271.8
21-01-2025 06:00,Dwarka (Delhi),Delhi,9.54,21.86,71.38,64.35,214.3
21-01-2025 07:00,Dwarka (Delhi),Delhi,11.84,36.79,107.59,69.64,318.2
21-01-2025 08:00,Dwarka (Delhi),Delhi,14.36,50.31,120.02,102.14,386.6
21-01-2025 09:00,Dwarka (Delhi),Delhi,13.34,40.75,122.54,80.8,332.3
21-01-2025 10:00,Dwarka (Delhi),Delhi,11.34,24.84,69.66,65.43,254.6
21-01-2025 11:00,Dwarka (Delhi),Delhi,4.18,31.66,89.25,41.44,188.6
21-01-2025 12:00,Dwarka (Delhi),Delhi,13.94,37.99,102.74,80.49,296.9
21-01-2025 13:00,Dwarka (Delhi),Delhi,10.78,20.75,113.62,83.4,237.5
21-01-2025 14:00,Dwarka (Delhi),Delhi,6.62,27.03,64.04,45.14,140.0
21-01-2025 15:00,Dwarka (Delhi),Delhi,9.95,26.3,84.9,41.93,209.2
21-01-2025 16:00,Dwarka (Delhi),Delhi,8.61,24.79,75.47,50.8,222.4
21-01-2025 17:00,Dwarka (Delhi),Delhi,8.82,30.2,67.44,68.57,253.7
21-01-2025 18:00,Dwarka (Delhi),Delhi,10.9,46.9,105.04,95.78,335.6
21-01-2025 19:00,Dwarka (Delhi),Delhi,15.52,41.45,126.82,94.41,338.0
21-01-2025 20:00,Dwarka (Delhi),Delhi,17.94,49.62,117.97,74.55,394.8
21-01-2025 21:00,Dwarka (Delhi),Delhi,11.43,35.19,111.28,87.0,321.5
21-01-2025 22:00,Dwarka (Delhi),Delhi,11.33,28.8,84.07,78.4,238.6
21-01-2025 23:00,Dwarka (Delhi),Delhi,10.59,34.7,120.53,66.37,267.4
22-01-2025 00:00,Dwarka (Delhi),Delhi,10.85,32.7,89.52,63.59,276.8
22-01-2025 01:00,Dwarka (Delhi),Delhi,11.77,30.94,114.58,90.68,322.0
22-01-2025 02:00,Dwarka (Delhi),Delhi,7.75,35.98,119.6,56.53,253.5
22-01-2025 03:00,Dwarka (Delhi),Delhi,5.64,33.57,48.49,46.62,202.5
22-01-2025 04:00,Dwarka (Delhi),Delhi,8.11,23.5,82.17,83.15,237.0
22-01-2025 05:00,Dwarka (Delhi),Delhi,9.66,24.63,93.88,71.77,251.7
22-01-2025 06:00,Dwarka (Delhi),Delhi,10.64,25.7,55.29,64.35,239.1
22-01-2025 07:00,Dwarka (Delhi),Delhi,13.64,49.0,159.95,99.2,400.9
22-01-2025 08:00,Dwarka (Delhi),Delhi,11.08,40.43,88.59,71.03,274.8
22-01-2025 09:00,Dwarka (Delhi),Delhi,11.33,36.52,102.78,67.75,288.3
22-01-2025 10:00,Dwarka (Delhi),Delhi,12.41,36.91,92.52,63.01,276.9
22-01-2025 11:00,Dwarka (Delhi),Delhi,13.54,38.51,93.91,73.58,331.6
22-01-2025 12:00,Dwarka (Delhi),Delhi,10.39,26.76,83.47,45.12,237.8
22-01-2025 13:00,Dwarka (Delhi),Delhi,8.9,32.29,82.8,61.65,259.3
22-01-2025 14:00,Dwarka (Delhi),Delhi,7.8,16.72,67.77,43.85,180.2
22-01-2025 15:00,Dwarka (Delhi),Delhi,12.8,32.45,104.76,66.42,283.6
22-01-2025 16:00,Dwarka (Delhi),Delhi,11.62,35.99,100.88,69.75,308.3
22-01-2025 17:00,Dwarka (Delhi),Delhi,14.34,40.44,109.81,94.67,334.2
22-01-2025 18:00,Dwarka (Delhi),Delhi,12.5,47.8,92.93,82.03,306.5
22-01-2025 19:00,Dwarka (Delhi),Delhi,14.52,38.96,108.92,86.41,336.6
22-01-2025 20:00,Dwarka (Delhi),Delhi,7.73,33.05,103.67,66.66,309.8
22-01-2025 21:00,Dwarka (Delhi),Delhi,11.75,39.58,148.58,95.17,331.6
22-01-2025 22:00,Dwarka (Delhi),Delhi,14.91,33.51,97.85,60.0,282.2
22-01-2025 23:00,Dwarka (Delhi),Delhi,16.19,41.37,128.79,49.37,307.0
23-01-2025 00:00,Dwarka (Delhi),Delhi,13.6,53.2,146.79,94.02,345.2
23-01-2025 01:00,Dwarka (Delhi),Delhi,10.26,20.28,100.97,36.6,248.6
23-01-2025 02:00,Dwarka (Delhi),Delhi,11.01,27.36,46.35,36.1,198.0
23-01-2025 03:00,Dwarka (Delhi),Delhi,7.65,26.85,74.6,36.22,187.2
23-01-2025 04:00,Dwarka (Delhi),Delhi,10.69,30.17,118.03,65.02,231.0
23-01-2025 05:00,Dwarka (Delhi),Delhi,15.58,39.75,95.26,86.37,295.8
23-01-2025 06:00,Dwarka (Delhi),Delhi,7.89,25.09,104.74,67.83,246.5
23-01-2025 07:00,Dwarka (Delhi),Delhi,15.83,44.67,132.3,97.0,364.4
23-01-2025 08:00,Dwarka (Delhi),Delhi,9.6,34.11,114.73,69.64,304.5
23-01-2025 09:00,Dwarka (Delhi),Delhi,17.0,48.94,131.9,109.87,402.8
23-01-2025 10:00,Dwarka (Delhi),Delhi,9.32,23.9,77.87,59.19,217.3
23-01-2025 11:00,Dwarka (Delhi),Delhi,5.45,21.71,90.08,58.66,219.7
23-01-2025 12:00,Dwarka (Delhi),Delhi,13.79,36.0,101.91,54.37,246.4
23-01-2025 13:00,Dwarka (Delhi),Delhi,10.52,25.9,84.51,51.1,245.9
23-01-2025 14:00,Dwarka (Delhi),Delhi,5.03,26.75,63.01,36.35,183.1
23-01-2025 15:00,Dwarka (Delhi),Delhi,11.19,38.8,99.85,55.52,279.6
23-01-2025 16:00,Dwarka (Delhi),Delhi,7.41,31.98,101.34,45.33,243.1
23-01-2025 17:00,Dwarka (Delhi),Delhi,12.56,22.98,83.24,64.11,256.5
23-01-2025 18:00,Dwarka (Delhi),Delhi,15.67,47.5,136.65,87.42,364.6
23-01-2025 19:00,Dwarka (Delhi),Delhi,14.07,32.35,107.86,95.17,385.3
23-01-2025 20:00,Dwarka (Delhi),Delhi,11.5,38.46,127.99,83.1,314.2
23-01-2025 21:00,Dwarka (Delhi),Delhi,11.82,39.35,132.84,88.46,349.5
23-01-2025 22:00,Dwarka (Delhi),Delhi,12.35,34.21,121.07,64.21,278.1
23-01-2025 23:00,Dwarka (Delhi),Delhi,5.73,31.52,72.46,70.52,231.5
24-01-2025 00:00,Dwarka (Delhi),Delhi,10.12,27.11,107.15,66.93,269.9
24-01-2025 01:00,Dwarka (Delhi),Delhi,12.03,33.8,81.96,72.86,270.6
